cpc4,isic_rev4_2,probability_weight
"H05F","25",.0283423
"H05F","26",.1607997
"H05F","27",.0811349
"H05F","30",.1790914
"H05F","32",.2804434
"H05G","26",.4195203
"H05G","27",.447635
"H05G","32",.0246383
"H05G","59",.1082064
"H05H","23",.1072715
"H05H","25",.0805846
"H05H","26",.192478
"H05H","27",.4270895
"H05H","28",.0357136
"H05H","35",.0270405
"H05H","59",.1298222
"H05K","23",.3082294
"H05K","25",.4273724
"H05K","26",.2253344
"H05K","27",.0390637
"Y02B","26",.1541534
"Y02B","27",.4009814
"Y02B","35",.2068005
"Y02B","36",.211307
"Y02B","42",.0267577
"Y02C","20",.7208703
"Y02C","24",.0464296
"Y02C","35",.1320364
"Y02C","36",.1006639
"Y02E","20",.0345524
"Y02E","24",.0409081
"Y02E","27",.5260165
"Y02E","28",.0515165
"Y02E","35",.115881
"Y02E","36",.2311255
"Y02T","26",.0620649
"Y02T","27",.3828619
"Y02T","28",.4067216
"Y02T","30",.0783692
"Y02T","35",.0426207
"Y02T","36",.0273618
"Y02W","10",.0279614
"Y02W","20",.0691761
"Y02W","24",.2932651
"Y02W","28",.0343418
"Y02W","36",.4757349
"Y02W","37",.0995207
"Y04S","26",.363037
"Y04S","27",.4383278
"Y04S","33",.0944374
"Y04S","35",.0706275
"Y04S","59",.0335703
"Y10S","10",.0990637
"Y10S","13",.067904
"Y10S","21",.1158357
"Y10S","23",.0854815
"Y10S","24",.0821947
"Y10S","25",.0557549
"Y10S","26",.1460862
"Y10S","27",.0457922
"Y10S","28",.1094392
"Y10S","32",.0355223
"Y10S","36",.1569256
"Y10T","13",.1563823
"Y10T","23",.1232249
"Y10T","24",.1002553
"Y10T","25",.1341242
"Y10T","26",.0221538
"Y10T","27",.0285117
"Y10T","28",.2923753
"Y10T","29",.041422
"Y10T","30",.0285104
"Y10T","32",.0210299
"Y10T","36",.0520101
