cpc4,isic_rev3_3,probability_weight
"G10H","289",.0340368
"G10H","312",.0208494
"G10H","313",.0426901
"G10H","314",.3338966
"G10K","251",.2601353
"G10K","252",.2521929
"G10K","289",.1930339
"G10K","291",.1811629
"G10K","292",.0328499
"G10K","314",.0806251
"G10L","151",.8823234
"G10L","293",.0470771
"G10L","314",.0390795
"G10L","315",.03152
"G11B","292",.0621312
"G11B","300",.515257
"G11B","332",.26715
"G11B","333",.0711093
"G11B","552",.0843525
"G11C","300",.0317671
"G11C","321",.3307085
"G11C","333",.6375244
"G12B","233",.0218337
"G12B","252",.0284732
"G12B","261",.0338331
"G12B","269",.0337763
"G12B","291",.0458483
"G12B","292",.0653774
"G12B","315",.0268801
"G12B","331",.3127808
"G12B","332",.3721843
"G12B","341",.0235708
"G12B","353",.035442
"G21B","172",.9393287
"G21B","241",.025227
"G21B","271",.0354443
"G21C","172",.0487841
"G21C","269",.1104605
"G21C","271",.1283049
"G21C","291",.0389223
"G21C","403",.6735282
"G21D","291",.0387345
"G21D","403",.9612655
"G21F","241",.1487227
"G21F","261",.0415881
"G21F","269",.172266
"G21F","271",.1310782
"G21F","272",.0562355
"G21F","273",.1261358
"G21F","403",.0297747
"G21F","410",.2941991
"G21G","241",.5913263
"G21G","242",.0836018
"G21G","261",.041018
"G21G","271",.0836374
"G21G","272",.2004166
"G21H","241",.0454819
"G21H","261",.0269275
"G21H","269",.0215218
"G21H","314",.8690438
"G21H","369",.037025
"G21J","241",.0374313
"G21J","242",.7257059
"G21J","269",.0263494
"G21J","292",.1793859
"G21J","403",.0311275
"G21K","241",.4639654
"G21K","242",.0545408
"G21K","261",.1491235
"G21K","269",.0859042
"G21K","272",.0613518
"G21K","291",.0823764
"G21K","315",.0341996
"G21K","369",.0685382
"G21Y","172",.0246036
"G21Y","269",.0905159
"G21Y","271",.224328
"G21Y","272",.0419386
"G21Y","291",.0370891
"G21Y","403",.5815248
"H01B","241",.365441
"H01B","242",.0209723
"H01B","261",.0516028
"H01B","269",.0229139
"H01B","289",.0379138
"H01B","313",.5011563
"H01C","241",.0826817
"H01C","261",.1860774
"H01C","269",.396922
"H01C","289",.106735
"H01C","321",.227584
"H01F","241",.0382229
"H01F","261",.0249381
"H01F","269",.0625939
"H01F","289",.1094871
"H01F","311",.1054991
"H01F","313",.0285856
"H01F","319",.5725398
"H01F","321",.0581335
"H01G","241",.2155403
"H01G","261",.0356956
"H01G","269",.5932649
"H01G","289",.1282576
"H01G","321",.0272415
"H01H","312",.9693766
"H01H","321",.0306234
"H01J","261",.3430701
"H01J","269",.0373348
"H01J","289",.0443775
"H01J","315",.0229364
"H01J","331",.1587398
"H01J","332",.3935415
"H01K","261",.1358098
"H01K","315",.8641902
"H01L","241",.0209503
"H01L","289",.0480163
"H01L","321",.5672604
"H01L","451",.3637731
"H01M","241",.0295849
"H01M","314",.9704151
"H01P","269",.4651984
"H01P","289",.1188249
"H01P","321",.4159767
"H01Q","261",.0802223
"H01Q","269",.0452087
"H01Q","289",.0980102
"H01Q","321",.5592764
"H01Q","323",.0461386
"H01Q","331",.055087
"H01Q","332",.1160567
"H01R","289",.0481437
"H01R","312",.5594815
"H01R","313",.0281818
"H01R","321",.364193
"H01S","261",.0221295
"H01S","321",.0701446
"H01S","332",.9077259
"H01T","319",1
"H02B","269",.1349135
"H02B","271",.0610364
"H02B","281",.0249348
"H02B","289",.0947953
"H02B","291",.0506685
"H02B","312",.6336514
"H02G","269",.1644996
"H02G","271",.0601297
"H02G","289",.1240616
"H02G","291",.0229485
"H02G","312",.2277553
"H02G","313",.2644969
"H02G","353",.0450716
"H02G","401",.0322487
"H02G","410",.058788
"H02H","311",.1530254
"H02H","312",.1981831
"H02H","314",.0840374
"H02H","319",.0220725
"H02H","321",.1168789
"H02H","331",.2723958
"H02H","401",.1534068
"H02J","314",1
"H02K","271",.2095481
"H02K","291",.0615287
"H02K","292",.0296619
"H02K","311",.6992612
"H02M","311",.071539
"H02M","314",.06517
"H02M","321",.1150115
"H02M","331",.4324741
"H02M","333",.3158054
"H02N","269",.037153
"H02N","331",.907738
"H02N","332",.0551091
"H02P","311",.9479226
"H02P","331",.0520774
"H02S","261",.0746921
"H02S","269",.0686705
"H02S","272",.0238567
"H02S","314",.6170468
"H02S","321",.0871329
"H02S","332",.0230549
"H02S","401",.1055462
"H03B","321",.3293979
"H03B","331",.0463319
"H03B","333",.6242702
"H03C","321",.0530499
"H03C","322",.0215846
"H03C","331",.4195602
"H03C","333",.5058054
"H03D","321",.0938263
"H03D","323",.239945
"H03D","331",.1026555
"H03D","333",.5635732
"H03F","321",.5859765
"H03F","323",.0464543
"H03F","331",.2872098
"H03F","333",.0803595
"H03G","321",.040753
"H03G","323",.7571327
"H03G","331",.2021142
"H03H","269",.0922655
"H03H","289",.0754087
"H03H","321",.2206373
"H03H","331",.0569028
"H03H","333",.5199691
"H03H","369",.0348166
"H03J","323",.9028782
"H03J","331",.0569795
"H03J","333",.0401424
"H03K","321",.2240378
"H03K","331",.0618089
"H03K","333",.7141533
"H03L","331",.0370704
"H03L","333",.9629296
"H03M","300",.0388637
"H03M","331",.3249851
"H03M","333",.6361513
"H04B","300",.0393245
"H04B","314",.0247054
"H04B","321",.033003
"H04B","323",.2501932
"H04B","331",.0599134
"H04B","332",.2770652
"H04B","333",.2585006
"H04B","642",.0572949
"H04H","300",.0405764
"H04H","322",.5517468
"H04H","323",.1910784
"H04H","333",.0294108
"H04H","723",.1047062
"H04H","921",.0824814
"H04J","332",.0745875
"H04J","333",.9254125
"H04K","300",.0886026
"H04K","323",.3172261
"H04K","331",.3367409
"H04K","333",.1541366
"H04K","722",.1032937
"H04L","300",.5259984
"H04L","333",.2034488
"H04L","642",.047123
"H04L","722",.2224153
"H04L","922",.0010146
"H04M","300",.1544904
"H04M","314",.0302024
"H04M","323",.6276947
"H04M","642",.0334646
"H04M","722",.0917706
"H04M","752",.0623773
"H04N","223",.00018
"H04N","300",.0640526
"H04N","322",.0351483
"H04N","323",.179491
"H04N","332",.5567311
"H04N","333",.0418445
"H04N","921",.1225524
"H04Q","300",.2537222
"H04Q","331",.0300387
"H04Q","332",.0726922
"H04Q","333",.2147418
"H04Q","642",.0676024
"H04Q","722",.2978767
"H04Q","723",.0349491
"H04Q","752",.0283769
"H04R","323",.973507
"H04R","331",.026493
"H04S","323",.9457551
"H04S","921",.054245
"H04T","300",.0605635
"H04T","642",.9394366
"H04W","300",.0504047
"H04W","642",.8638042
"H04W","722",.0421703
"H04W","752",.0436208
"H05B","261",.0454155
"H05B","269",.0511093
"H05B","293",.6898736
"H05B","315",.0654457
"H05B","319",.053934
"H05B","321",.0352862
"H05B","331",.0589358
"H05C","292",.1512946
"H05C","314",.733568
"H05C","315",.0302763
"H05C","331",.0215088
"H05C","333",.0424063
"H05C","401",.0209461
"H05F","252",.1617517
"H05F","261",.0280485
"H05F","269",.0602688
"H05F","289",.0306019
"H05F","292",.0319774
"H05F","300",.0815245
"H05F","321",.0265954
"H05F","331",.1651018
"H05F","353",.3862589
"H05F","402",.0278711
"H05G","331",1
"H05H","261",.0260696
"H05H","269",.2118064
"H05H","289",.1948476
"H05H","291",.0981163
"H05H","331",.3058131
"H05H","332",.0397165
"H05H","401",.0722755
"H05H","403",.051355
"H05K","289",.0510018
"H05K","321",.9489982
"Y02B","261",.0239292
"Y02B","291",.0247591
"Y02B","293",.187838
"Y02B","300",.0307944
"Y02B","314",.1590028
"Y02B","315",.0962797
"Y02B","321",.0287909
"Y02B","331",.0632814
"Y02B","333",.0381855
"Y02B","401",.0371665
"Y02B","403",.2815126
"Y02B","452",.0284599
"Y02C","014",.088871
"Y02C","241",.683331
"Y02C","272",.025994
"Y02C","402",.1456305
"Y02C","403",.0561735
"Y02E","233",.0476429
"Y02E","241",.0517754
"Y02E","261",.0408489
"Y02E","271",.0299111
"Y02E","272",.0288413
"Y02E","281",.0351165
"Y02E","291",.084677
"Y02E","293",.0993905
"Y02E","314",.3407874
"Y02E","401",.0300177
"Y02E","403",.2109914
"Y02T","232",.0490405
"Y02T","291",.3354009
"Y02T","314",.2596718
"Y02T","319",.0386701
"Y02T","331",.093796
"Y02T","341",.0814884
"Y02T","343",.0389753
"Y02T","352",.0225552
"Y02T","353",.0358793
"Y02T","402",.0445224
"Y02W","011",.079289
"Y02W","050",.0229661
"Y02W","132",.0240698
"Y02W","210",.0866004
"Y02W","233",.0313128
"Y02W","241",.0970983
"Y02W","252",.0333391
"Y02W","269",.1679808
"Y02W","271",.3457227
"Y02W","272",.0667374
"Y02W","291",.0448837
"Y04S","300",.1998198
"Y04S","314",.1576348
"Y04S","331",.1786535
"Y04S","332",.0262692
"Y04S","333",.037655
"Y04S","361",.1174219
"Y04S","722",.0668766
"Y04S","731",.1867126
"Y04S","741",.0289567
"Y10S","153",.0367255
"Y10S","154",.0277423
"Y10S","173",.0480773
"Y10S","252",.0417751
"Y10S","261",.0314598
"Y10S","269",.0461096
"Y10S","271",.0318933
"Y10S","272",.0581419
"Y10S","289",.0522491
"Y10S","291",.0794235
"Y10S","292",.02804
"Y10S","300",.1461755
"Y10S","321",.0318071
"Y10S","361",.0281562
"Y10S","369",.0435263
"Y10S","410",.2667674
"Y10S","911",.0019301
"Y10T","173",.1383573
"Y10T","252",.0453549
"Y10T","261",.052645
"Y10T","269",.0637547
"Y10T","271",.0539396
"Y10T","272",.0513612
"Y10T","289",.1468447
"Y10T","291",.2108796
"Y10T","292",.088074
"Y10T","359",.0268834
"Y10T","369",.0308165
"Y10T","410",.091089
